hcp_id,region,product,month,channel,promo_contacts,sales_units
51,East,Immunology-A,8,Webinar,2,162.04
51,East,Immunology-A,9,Webinar,6,190.62
51,East,Immunology-A,10,Email,1,100.56
51,East,Immunology-A,11,Webinar,0,64.51
51,East,Immunology-A,12,Email,2,168.21
52,West,Diabetes-A,1,Webinar,1,60.22
52,West,Diabetes-A,2,Field,2,80.95
52,West,Diabetes-A,3,Field,1,95.15
52,West,Diabetes-A,4,Email,1,76.8
52,West,Diabetes-A,5,Webinar,1,66.42
52,West,Diabetes-A,6,Field,5,172.85
52,West,Diabetes-A,7,Email,1,66.64
52,West,Diabetes-A,8,Email,3,101.13
52,West,Diabetes-A,9,Email,2,70.71
52,West,Diabetes-A,10,Webinar,1,53.81
52,West,Diabetes-A,11,Webinar,2,121.54
52,West,Diabetes-A,12,Field,1,55.78
53,North,Oncology-A,1,Email,1,72.58
53,North,Oncology-A,2,Field,3,120.87
53,North,Oncology-A,3,Webinar,2,141.61
53,North,Oncology-A,4,Webinar,2,79.92
53,North,Oncology-A,5,Field,0,65.25
53,North,Oncology-A,6,Webinar,3,152.94
53,North,Oncology-A,7,Field,4,173.84
53,North,Oncology-A,8,Webinar,3,142.95
53,North,Oncology-A,9,Webinar,5,183.27
53,North,Oncology-A,10,Email,2,92.14
53,North,Oncology-A,11,Field,1,117.33
53,North,Oncology-A,12,Email,6,199.27
54,South,Oncology-B,1,Webinar,0,140.75
54,South,Oncology-B,2,Email,1,94.92
54,South,Oncology-B,3,Email,2,114.07
54,South,Oncology-B,4,Webinar,2,97.21
54,South,Oncology-B,5,Webinar,2,157.38
54,South,Oncology-B,6,Field,3,191.51
54,South,Oncology-B,7,Field,2,138.59
54,South,Oncology-B,8,Field,4,192.12
54,South,Oncology-B,9,Email,2,123.61
54,South,Oncology-B,10,Field,3,158.82
54,South,Oncology-B,11,Email,3,130.57
54,South,Oncology-B,12,Webinar,2,166.22
55,East,Immunology-A,1,Field,0,157.59
55,East,Immunology-A,2,Field,3,193.32
55,East,Immunology-A,3,Email,4,219.03
55,East,Immunology-A,4,Field,4,270.57
55,East,Immunology-A,5,Field,2,193.45
55,East,Immunology-A,6,Field,3,182.67
55,East,Immunology-A,7,Email,2,205.12
55,East,Immunology-A,8,Webinar,4,250.43
55,East,Immunology-A,9,Field,2,186.09
55,East,Immunology-A,10,Field,3,197.15
55,East,Immunology-A,11,Field,7,280.66
55,East,Immunology-A,12,Field,2,213.32
56,West,Diabetes-A,1,Webinar,3,167.85
56,West,Diabetes-A,2,Email,2,101.69
56,West,Diabetes-A,3,Webinar,4,163.58
56,West,Diabetes-A,4,Webinar,1,117.63
56,West,Diabetes-A,5,Webinar,2,99.97
56,West,Diabetes-A,6,Field,1,100.28
56,West,Diabetes-A,7,Webinar,3,170.02
56,West,Diabetes-A,8,Field,2,122.31
56,West,Diabetes-A,9,Email,2,174.48
56,West,Diabetes-A,10,Field,0,115.04
56,West,Diabetes-A,11,Email,4,115.43
56,West,Diabetes-A,12,Field,2,117.9
57,North,Oncology-A,1,Webinar,0,63.97
57,North,Oncology-A,2,Webinar,2,105.72
57,North,Oncology-A,3,Field,3,152.14
57,North,Oncology-A,4,Field,6,180.01
57,North,Oncology-A,5,Field,1,89.44
57,North,Oncology-A,6,Email,2,61.16
57,North,Oncology-A,7,Webinar,0,85.88
57,North,Oncology-A,8,Field,1,89.2
57,North,Oncology-A,9,Field,2,57.26
57,North,Oncology-A,10,Email,3,105.55
57,North,Oncology-A,11,Field,7,165.32
57,North,Oncology-A,12,Field,1,102.13
58,South,Oncology-B,1,Webinar,1,172.67
58,South,Oncology-B,2,Webinar,0,180.86
58,South,Oncology-B,3,Email,2,207.64
58,South,Oncology-B,4,Webinar,1,199.25
58,South,Oncology-B,5,Field,1,184.28
58,South,Oncology-B,6,Email,2,203.9
58,South,Oncology-B,7,Email,0,173.19
58,South,Oncology-B,8,Field,2,201.36
58,South,Oncology-B,9,Webinar,5,281.7
58,South,Oncology-B,10,Email,5,280.16
58,South,Oncology-B,11,Field,0,144.03
58,South,Oncology-B,12,Webinar,3,194.29
59,East,Immunology-A,1,Email,2,115.01
59,East,Immunology-A,2,Field,1,128.32
59,East,Immunology-A,3,Email,6,212.47
59,East,Immunology-A,4,Email,0,68.29
59,East,Immunology-A,5,Field,0,109.38
59,East,Immunology-A,6,Field,2,118.32
59,East,Immunology-A,7,Field,1,113.52
59,East,Immunology-A,8,Email,3,166.53
59,East,Immunology-A,9,Field,4,132.99
59,East,Immunology-A,10,Webinar,3,94.54
59,East,Immunology-A,11,Email,0,49.97
59,East,Immunology-A,12,Email,5,189.59
60,West,Diabetes-A,1,Webinar,0,91.08
60,West,Diabetes-A,2,Field,4,168.27
60,West,Diabetes-A,3,Field,3,136.36
60,West,Diabetes-A,4,Webinar,0,68.44
60,West,Diabetes-A,5,Email,1,105.31
60,West,Diabetes-A,6,Email,3,126.36
60,West,Diabetes-A,7,Webinar,1,94.8
60,West,Diabetes-A,8,Email,4,108.7
60,West,Diabetes-A,9,Field,1,56.87
60,West,Diabetes-A,10,Field,2,146.84
60,West,Diabetes-A,11,Field,2,93.65
60,West,Diabetes-A,12,Email,2,94.91
61,North,Oncology-A,1,Webinar,2,127.78
61,North,Oncology-A,2,Webinar,2,130.48
61,North,Oncology-A,3,Field,3,154.62
61,North,Oncology-A,4,Webinar,1,73.5
61,North,Oncology-A,5,Webinar,3,161.91
61,North,Oncology-A,6,Field,2,106.97
61,North,Oncology-A,7,Webinar,1,90.89
61,North,Oncology-A,8,Field,1,128.47
61,North,Oncology-A,9,Webinar,6,141.58
61,North,Oncology-A,10,Email,1,91.69
61,North,Oncology-A,11,Email,0,53.75
61,North,Oncology-A,12,Field,3,183.91
62,South,Oncology-B,1,Email,2,147.09
62,South,Oncology-B,2,Email,6,273.51
62,South,Oncology-B,3,Email,3,131.54
62,South,Oncology-B,4,Field,1,171.16
62,South,Oncology-B,5,Field,2,180.14
62,South,Oncology-B,6,Webinar,4,205.81
62,South,Oncology-B,7,Field,0,134.04
62,South,Oncology-B,8,Webinar,2,178.14
62,South,Oncology-B,9,Email,3,187.43
62,South,Oncology-B,10,Field,3,151.85
62,South,Oncology-B,11,Email,2,147.42
62,South,Oncology-B,12,Email,6,268.31
63,East,Immunology-A,1,Email,4,198.92
63,East,Immunology-A,2,Email,0,110.68
63,East,Immunology-A,3,Email,2,173.91
63,East,Immunology-A,4,Webinar,3,250.27
63,East,Immunology-A,5,Email,0,192.17
63,East,Immunology-A,6,Email,5,302.49
63,East,Immunology-A,7,Field,6,283.06
63,East,Immunology-A,8,Email,2,202.72
63,East,Immunology-A,9,Webinar,3,209.02
63,East,Immunology-A,10,Field,1,189.61
63,East,Immunology-A,11,Email,1,201.59
63,East,Immunology-A,12,Webinar,2,207.47
64,West,Diabetes-A,1,Field,2,113.38
64,West,Diabetes-A,2,Field,2,100.51
64,West,Diabetes-A,3,Field,4,197.67
64,West,Diabetes-A,4,Field,4,184.37
64,West,Diabetes-A,5,Webinar,3,185.94
64,West,Diabetes-A,6,Webinar,4,146.6
64,West,Diabetes-A,7,Field,2,146.86
64,West,Diabetes-A,8,Webinar,1,117.12
64,West,Diabetes-A,9,Field,6,215.38
64,West,Diabetes-A,10,Email,2,153.67
64,West,Diabetes-A,11,Field,0,138.8
64,West,Diabetes-A,12,Field,5,200.4
65,North,Oncology-A,1,Email,1,54.1
65,North,Oncology-A,2,Field,1,110.35
65,North,Oncology-A,3,Email,4,180.41
65,North,Oncology-A,4,Webinar,1,60.34
65,North,Oncology-A,5,Field,2,123.16
65,North,Oncology-A,6,Webinar,5,205.87
65,North,Oncology-A,7,Email,4,105.13
65,North,Oncology-A,8,Webinar,2,121.98
65,North,Oncology-A,9,Webinar,3,98.33
65,North,Oncology-A,10,Webinar,1,135.65
65,North,Oncology-A,11,Webinar,1,115.01
65,North,Oncology-A,12,Field,2,127.82
66,South,Oncology-B,1,Field,0,143.17
66,South,Oncology-B,2,Field,3,240.04
66,South,Oncology-B,3,Webinar,1,153.41
66,South,Oncology-B,4,Email,2,143.69
66,South,Oncology-B,5,Field,3,179.27
66,South,Oncology-B,6,Field,2,156.4
66,South,Oncology-B,7,Webinar,1,206.13
66,South,Oncology-B,8,Field,3,147.49
66,South,Oncology-B,9,Webinar,1,144.71
66,South,Oncology-B,10,Email,1,131.19
66,South,Oncology-B,11,Field,0,138.0
66,South,Oncology-B,12,Email,3,164.15
67,East,Immunology-A,1,Webinar,6,182.7
67,East,Immunology-A,2,Webinar,5,101.76
67,East,Immunology-A,3,Email,5,131.77
67,East,Immunology-A,4,Webinar,4,150.21
67,East,Immunology-A,5,Email,3,113.61
67,East,Immunology-A,6,Field,3,82.36
67,East,Immunology-A,7,Email,2,87.9
67,East,Immunology-A,8,Field,3,61.67
67,East,Immunology-A,9,Field,2,101.21
67,East,Immunology-A,10,Webinar,2,53.85
67,East,Immunology-A,11,Email,0,46.02
67,East,Immunology-A,12,Webinar,4,89.77
68,West,Diabetes-A,1,Webinar,3,179.62
68,West,Diabetes-A,2,Webinar,0,206.16
68,West,Diabetes-A,3,Webinar,3,197.42
68,West,Diabetes-A,4,Webinar,0,151.8
68,West,Diabetes-A,5,Field,2,212.62
68,West,Diabetes-A,6,Field,5,267.41
68,West,Diabetes-A,7,Field,0,159.57
68,West,Diabetes-A,8,Field,1,210.47
68,West,Diabetes-A,9,Webinar,6,287.8
68,West,Diabetes-A,10,Email,2,191.69
68,West,Diabetes-A,11,Email,5,247.26
68,West,Diabetes-A,12,Webinar,2,191.15
69,North,Oncology-A,1,Field,2,145.5
69,North,Oncology-A,2,Field,1,129.88
69,North,Oncology-A,3,Email,3,169.71
69,North,Oncology-A,4,Email,2,145.57
69,North,Oncology-A,5,Webinar,1,137.05
69,North,Oncology-A,6,Email,2,167.83
69,North,Oncology-A,7,Field,2,174.18
69,North,Oncology-A,8,Email,3,186.17
69,North,Oncology-A,9,Field,3,158.04
69,North,Oncology-A,10,Email,0,166.3
69,North,Oncology-A,11,Field,2,151.35
69,North,Oncology-A,12,Webinar,5,206.39
70,South,Oncology-B,1,Webinar,2,270.72
70,South,Oncology-B,2,Email,3,298.21
70,South,Oncology-B,3,Email,1,264.93
70,South,Oncology-B,4,Field,3,290.64
70,South,Oncology-B,5,Webinar,5,328.64
70,South,Oncology-B,6,Webinar,2,269.84
70,South,Oncology-B,7,Webinar,3,347.82
70,South,Oncology-B,8,Webinar,2,283.28
70,South,Oncology-B,9,Field,2,279.0
70,South,Oncology-B,10,Webinar,2,322.5
70,South,Oncology-B,11,Field,1,333.72
70,South,Oncology-B,12,Email,1,237.97
71,East,Immunology-A,1,Field,1,18.16
71,East,Immunology-A,2,Webinar,0,40.23
71,East,Immunology-A,3,Email,2,93.82
71,East,Immunology-A,4,Webinar,1,15.07
71,East,Immunology-A,5,Field,2,97.04
71,East,Immunology-A,6,Email,1,32.31
71,East,Immunology-A,7,Email,1,68.01
71,East,Immunology-A,8,Field,1,32.42
71,East,Immunology-A,9,Webinar,2,84.06
71,East,Immunology-A,10,Field,1,66.37
71,East,Immunology-A,11,Email,2,45.58
71,East,Immunology-A,12,Email,2,49.56
72,West,Diabetes-A,1,Webinar,4,94.87
72,West,Diabetes-A,2,Field,0,27.47
72,West,Diabetes-A,3,Email,3,77.51
72,West,Diabetes-A,4,Webinar,2,63.91
72,West,Diabetes-A,5,Email,1,62.64
72,West,Diabetes-A,6,Field,2,112.0
72,West,Diabetes-A,7,Email,0,77.57
72,West,Diabetes-A,8,Email,1,98.68
72,West,Diabetes-A,9,Email,3,133.81
72,West,Diabetes-A,10,Field,6,212.94
72,West,Diabetes-A,11,Field,2,121.5
72,West,Diabetes-A,12,Email,4,131.54
73,North,Oncology-A,1,Email,1,90.3
73,North,Oncology-A,2,Field,4,183.39
73,North,Oncology-A,3,Email,4,118.78
73,North,Oncology-A,4,Webinar,1,63.78
73,North,Oncology-A,5,Field,0,84.51
73,North,Oncology-A,6,Webinar,3,133.47
73,North,Oncology-A,7,Field,2,108.26
73,North,Oncology-A,8,Field,2,99.1
73,North,Oncology-A,9,Field,2,91.95
73,North,Oncology-A,10,Webinar,4,126.68
73,North,Oncology-A,11,Webinar,0,55.41
73,North,Oncology-A,12,Webinar,2,130.03
74,South,Oncology-B,1,Email,3,216.27
74,South,Oncology-B,2,Email,1,168.29
74,South,Oncology-B,3,Email,4,197.09
74,South,Oncology-B,4,Webinar,2,135.2
74,South,Oncology-B,5,Webinar,2,184.98
74,South,Oncology-B,6,Webinar,4,219.8
74,South,Oncology-B,7,Field,5,232.42
74,South,Oncology-B,8,Email,0,132.33
74,South,Oncology-B,9,Webinar,5,224.64
74,South,Oncology-B,10,Field,1,168.09
74,South,Oncology-B,11,Webinar,2,159.43
74,South,Oncology-B,12,Field,3,191.65
75,East,Immunology-A,1,Email,1,123.27
75,East,Immunology-A,2,Email,3,143.4
75,East,Immunology-A,3,Webinar,3,128.27
75,East,Immunology-A,4,Webinar,3,176.58
75,East,Immunology-A,5,Webinar,4,123.98
75,East,Immunology-A,6,Webinar,3,150.43
75,East,Immunology-A,7,Webinar,0,108.69
75,East,Immunology-A,8,Email,3,143.4
75,East,Immunology-A,9,Field,1,100.44
75,East,Immunology-A,10,Webinar,0,86.1
75,East,Immunology-A,11,Field,1,156.61
75,East,Immunology-A,12,Email,3,132.82
76,West,Diabetes-A,1,Email,2,90.06
76,West,Diabetes-A,2,Email,1,65.4
76,West,Diabetes-A,3,Field,2,140.65
76,West,Diabetes-A,4,Field,1,72.97
76,West,Diabetes-A,5,Webinar,1,88.62
76,West,Diabetes-A,6,Email,2,142.98
76,West,Diabetes-A,7,Email,1,86.75
76,West,Diabetes-A,8,Field,5,171.76
76,West,Diabetes-A,9,Webinar,4,153.81
76,West,Diabetes-A,10,Field,1,83.41
76,West,Diabetes-A,11,Webinar,2,75.11
76,West,Diabetes-A,12,Field,5,140.96
77,North,Oncology-A,1,Field,5,204.68
77,North,Oncology-A,2,Webinar,1,160.87
77,North,Oncology-A,3,Webinar,4,265.35
77,North,Oncology-A,4,Email,0,144.06
77,North,Oncology-A,5,Email,2,195.53
77,North,Oncology-A,6,Webinar,1,166.86
77,North,Oncology-A,7,Webinar,0,113.37
77,North,Oncology-A,8,Email,2,178.41
77,North,Oncology-A,9,Webinar,5,224.67
77,North,Oncology-A,10,Field,3,202.97
77,North,Oncology-A,11,Email,3,218.69
77,North,Oncology-A,12,Email,5,306.23
78,South,Oncology-B,1,Field,1,35.54
78,South,Oncology-B,2,Webinar,1,62.86
78,South,Oncology-B,3,Webinar,1,75.98
78,South,Oncology-B,4,Email,0,32.36
78,South,Oncology-B,5,Webinar,0,43.27
78,South,Oncology-B,6,Email,1,24.03
78,South,Oncology-B,7,Webinar,6,128.55
78,South,Oncology-B,8,Field,0,46.31
78,South,Oncology-B,9,Email,4,137.02
78,South,Oncology-B,10,Webinar,4,120.94
78,South,Oncology-B,11,Webinar,1,53.81
78,South,Oncology-B,12,Email,1,40.64
79,East,Immunology-A,1,Webinar,1,68.14
79,East,Immunology-A,2,Field,0,60.82
79,East,Immunology-A,3,Field,2,39.33
79,East,Immunology-A,4,Email,2,138.12
79,East,Immunology-A,5,Field,1,95.16
79,East,Immunology-A,6,Webinar,3,145.84
79,East,Immunology-A,7,Webinar,1,61.32
79,East,Immunology-A,8,Webinar,1,66.73
79,East,Immunology-A,9,Email,4,138.3
79,East,Immunology-A,10,Webinar,1,18.36
79,East,Immunology-A,11,Webinar,1,87.07
79,East,Immunology-A,12,Webinar,1,77.09
80,West,Diabetes-A,1,Field,1,92.91
80,West,Diabetes-A,2,Field,1,113.72
80,West,Diabetes-A,3,Webinar,2,133.61
80,West,Diabetes-A,4,Field,3,185.02
80,West,Diabetes-A,5,Email,1,107.6
80,West,Diabetes-A,6,Field,4,192.85
80,West,Diabetes-A,7,Webinar,2,99.46
80,West,Diabetes-A,8,Field,4,167.03
80,West,Diabetes-A,9,Webinar,2,142.91
80,West,Diabetes-A,10,Webinar,2,130.62
80,West,Diabetes-A,11,Email,1,49.15
80,West,Diabetes-A,12,Email,3,136.38
81,North,Oncology-A,1,Email,2,16.85
81,North,Oncology-A,2,Webinar,3,138.54
81,North,Oncology-A,3,Webinar,3,80.41
81,North,Oncology-A,4,Field,3,101.48
81,North,Oncology-A,5,Field,2,85.18
81,North,Oncology-A,6,Webinar,1,42.31
81,North,Oncology-A,7,Email,2,54.78
81,North,Oncology-A,8,Email,2,58.59
81,North,Oncology-A,9,Email,3,86.54
81,North,Oncology-A,10,Field,1,56.8
81,North,Oncology-A,11,Email,1,63.09
81,North,Oncology-A,12,Email,6,162.11
82,South,Oncology-B,1,Field,3,189.41
82,South,Oncology-B,2,Email,1,126.39
82,South,Oncology-B,3,Webinar,4,190.04
82,South,Oncology-B,4,Webinar,2,165.57
82,South,Oncology-B,5,Email,0,119.13
82,South,Oncology-B,6,Webinar,4,205.71
82,South,Oncology-B,7,Webinar,2,160.27
82,South,Oncology-B,8,Webinar,2,139.54
82,South,Oncology-B,9,Webinar,4,170.54
82,South,Oncology-B,10,Email,2,177.14
82,South,Oncology-B,11,Webinar,0,125.41
82,South,Oncology-B,12,Webinar,7,246.44
83,East,Immunology-A,1,Field,2,85.52
83,East,Immunology-A,2,Webinar,1,91.19
83,East,Immunology-A,3,Webinar,6,140.41
83,East,Immunology-A,4,Webinar,0,47.58
83,East,Immunology-A,5,Webinar,3,112.55
83,East,Immunology-A,6,Field,2,89.39
83,East,Immunology-A,7,Email,1,79.11
83,East,Immunology-A,8,Webinar,1,56.7
83,East,Immunology-A,9,Email,2,127.09
83,East,Immunology-A,10,Field,1,94.82
83,East,Immunology-A,11,Webinar,0,87.82
83,East,Immunology-A,12,Email,2,63.63
84,West,Diabetes-A,1,Email,0,1.68
84,West,Diabetes-A,2,Field,2,26.03
84,West,Diabetes-A,3,Webinar,3,75.75
84,West,Diabetes-A,4,Field,2,97.22
84,West,Diabetes-A,5,Webinar,1,91.87
84,West,Diabetes-A,6,Webinar,1,56.34
84,West,Diabetes-A,7,Email,2,57.68
84,West,Diabetes-A,8,Webinar,1,55.31
84,West,Diabetes-A,9,Field,3,94.82
84,West,Diabetes-A,10,Field,0,47.5
84,West,Diabetes-A,11,Field,4,134.46
84,West,Diabetes-A,12,Email,3,71.42
85,North,Oncology-A,1,Field,2,197.04
85,North,Oncology-A,2,Email,3,191.86
85,North,Oncology-A,3,Email,2,171.04
85,North,Oncology-A,4,Email,2,200.07
85,North,Oncology-A,5,Webinar,2,196.92
85,North,Oncology-A,6,Email,2,192.29
85,North,Oncology-A,7,Webinar,2,149.85
85,North,Oncology-A,8,Field,2,174.79
85,North,Oncology-A,9,Email,3,171.28
85,North,Oncology-A,10,Field,2,184.31
85,North,Oncology-A,11,Field,1,177.07
85,North,Oncology-A,12,Field,2,167.9
86,South,Oncology-B,1,Webinar,1,133.61
86,South,Oncology-B,2,Field,3,153.64
86,South,Oncology-B,3,Webinar,2,143.3
86,South,Oncology-B,4,Webinar,3,166.03
86,South,Oncology-B,5,Email,2,132.58
86,South,Oncology-B,6,Webinar,2,122.09
86,South,Oncology-B,7,Webinar,0,84.15
86,South,Oncology-B,8,Field,0,105.81
86,South,Oncology-B,9,Email,5,244.1
86,South,Oncology-B,10,Webinar,2,132.62
86,South,Oncology-B,11,Webinar,1,158.8
86,South,Oncology-B,12,Field,2,127.29
87,East,Immunology-A,1,Email,2,155.07
87,East,Immunology-A,2,Field,4,223.12
87,East,Immunology-A,3,Field,5,260.77
87,East,Immunology-A,4,Field,3,204.5
87,East,Immunology-A,5,Webinar,3,204.58
87,East,Immunology-A,6,Field,4,201.2
87,East,Immunology-A,7,Email,3,122.15
87,East,Immunology-A,8,Field,2,185.97
87,East,Immunology-A,9,Email,3,182.63
87,East,Immunology-A,10,Field,1,217.84
87,East,Immunology-A,11,Webinar,2,195.29
87,East,Immunology-A,12,Field,3,194.99
88,West,Diabetes-A,1,Email,3,156.96
88,West,Diabetes-A,2,Field,2,153.94
88,West,Diabetes-A,3,Webinar,4,205.02
88,West,Diabetes-A,4,Field,2,229.83
88,West,Diabetes-A,5,Field,4,230.68
88,West,Diabetes-A,6,Webinar,3,217.02
88,West,Diabetes-A,7,Field,2,187.89
88,West,Diabetes-A,8,Field,3,215.5
88,West,Diabetes-A,9,Field,5,200.53
88,West,Diabetes-A,10,Webinar,0,165.0
88,West,Diabetes-A,11,Field,2,210.83
88,West,Diabetes-A,12,Webinar,4,232.24
89,North,Oncology-A,1,Email,1,160.7
89,North,Oncology-A,2,Email,3,211.38
89,North,Oncology-A,3,Webinar,2,240.84
89,North,Oncology-A,4,Email,1,141.36
89,North,Oncology-A,5,Field,0,201.56
89,North,Oncology-A,6,Email,5,279.91
89,North,Oncology-A,7,Webinar,2,173.53
89,North,Oncology-A,8,Webinar,2,168.37
89,North,Oncology-A,9,Webinar,2,168.75
89,North,Oncology-A,10,Field,1,181.74
89,North,Oncology-A,11,Email,1,157.38
89,North,Oncology-A,12,Field,2,195.79
90,South,Oncology-B,1,Webinar,2,196.92
90,South,Oncology-B,2,Webinar,2,226.8
90,South,Oncology-B,3,Email,2,187.66
90,South,Oncology-B,4,Email,1,194.54
90,South,Oncology-B,5,Field,3,224.04
90,South,Oncology-B,6,Field,3,207.67
90,South,Oncology-B,7,Webinar,2,221.18
90,South,Oncology-B,8,Field,4,267.13
90,South,Oncology-B,9,Field,3,232.89
90,South,Oncology-B,10,Field,2,206.0
90,South,Oncology-B,11,Email,5,240.09
90,South,Oncology-B,12,Field,1,196.77
91,East,Immunology-A,1,Email,2,78.97
91,East,Immunology-A,2,Webinar,3,160.89
91,East,Immunology-A,3,Field,2,157.26
91,East,Immunology-A,4,Webinar,1,141.59
91,East,Immunology-A,5,Email,1,147.48
91,East,Immunology-A,6,Email,3,146.62
91,East,Immunology-A,7,Email,1,113.46
91,East,Immunology-A,8,Field,1,92.27
91,East,Immunology-A,9,Email,3,139.56
91,East,Immunology-A,10,Field,1,90.45
91,East,Immunology-A,11,Email,2,124.2
91,East,Immunology-A,12,Email,3,123.61
92,West,Diabetes-A,1,Webinar,3,96.71
92,West,Diabetes-A,2,Webinar,2,111.75
92,West,Diabetes-A,3,Webinar,7,181.92
92,West,Diabetes-A,4,Field,3,121.77
92,West,Diabetes-A,5,Email,2,85.38
92,West,Diabetes-A,6,Email,2,97.74
92,West,Diabetes-A,7,Email,2,64.71
92,West,Diabetes-A,8,Email,1,51.61
92,West,Diabetes-A,9,Email,2,45.74
92,West,Diabetes-A,10,Email,3,73.25
92,West,Diabetes-A,11,Field,3,88.68
92,West,Diabetes-A,12,Field,4,157.36
93,North,Oncology-A,1,Field,3,120.21
93,North,Oncology-A,2,Email,1,155.67
93,North,Oncology-A,3,Email,1,87.58
93,North,Oncology-A,4,Field,3,167.5
93,North,Oncology-A,5,Field,3,189.96
93,North,Oncology-A,6,Webinar,4,182.07
93,North,Oncology-A,7,Field,0,114.14
93,North,Oncology-A,8,Field,3,168.22
93,North,Oncology-A,9,Field,2,143.91
93,North,Oncology-A,10,Webinar,4,208.86
93,North,Oncology-A,11,Webinar,4,188.75
93,North,Oncology-A,12,Webinar,2,125.23
94,South,Oncology-B,1,Webinar,0,84.02
94,South,Oncology-B,2,Field,0,48.86
94,South,Oncology-B,3,Field,2,116.88
94,South,Oncology-B,4,Webinar,2,114.99
94,South,Oncology-B,5,Email,1,60.58
94,South,Oncology-B,6,Field,1,69.32
94,South,Oncology-B,7,Field,2,88.85
94,South,Oncology-B,8,Field,3,122.56
94,South,Oncology-B,9,Email,3,134.9
94,South,Oncology-B,10,Field,1,73.56
94,South,Oncology-B,11,Webinar,1,76.06
94,South,Oncology-B,12,Email,2,139.3
95,East,Immunology-A,1,Email,0,126.69
95,East,Immunology-A,2,Field,4,239.45
95,East,Immunology-A,3,Webinar,3,132.37
95,East,Immunology-A,4,Webinar,0,177.08
95,East,Immunology-A,5,Webinar,7,309.97
95,East,Immunology-A,6,Webinar,2,169.93
95,East,Immunology-A,7,Webinar,3,244.52
95,East,Immunology-A,8,Field,2,145.87
95,East,Immunology-A,9,Email,3,201.81
95,East,Immunology-A,10,Webinar,3,257.0
95,East,Immunology-A,11,Field,3,209.6
95,East,Immunology-A,12,Field,3,216.83
96,West,Diabetes-A,1,Field,2,126.23
96,West,Diabetes-A,2,Email,2,129.87
96,West,Diabetes-A,3,Email,3,130.75
96,West,Diabetes-A,4,Field,3,125.57
96,West,Diabetes-A,5,Email,2,115.94
96,West,Diabetes-A,6,Email,4,124.6
96,West,Diabetes-A,7,Email,0,92.55
96,West,Diabetes-A,8,Webinar,1,39.01
96,West,Diabetes-A,9,Email,3,125.67
96,West,Diabetes-A,10,Webinar,5,211.57
96,West,Diabetes-A,11,Webinar,2,88.04
96,West,Diabetes-A,12,Field,6,188.96
97,North,Oncology-A,1,Webinar,3,191.94
97,North,Oncology-A,2,Webinar,2,143.38
97,North,Oncology-A,3,Field,2,151.28
97,North,Oncology-A,4,Webinar,1,126.49
97,North,Oncology-A,5,Field,3,137.37
97,North,Oncology-A,6,Email,2,115.72
97,North,Oncology-A,7,Email,0,49.06
97,North,Oncology-A,8,Webinar,1,102.2
97,North,Oncology-A,9,Webinar,3,171.91
97,North,Oncology-A,10,Field,2,119.06
97,North,Oncology-A,11,Field,2,146.68
97,North,Oncology-A,12,Webinar,3,130.69
98,South,Oncology-B,1,Field,5,144.65
98,South,Oncology-B,2,Email,2,55.72
98,South,Oncology-B,3,Field,3,132.1
98,South,Oncology-B,4,Field,4,85.12
98,South,Oncology-B,5,Field,2,137.85
98,South,Oncology-B,6,Email,3,107.97
98,South,Oncology-B,7,Field,1,96.84
98,South,Oncology-B,8,Field,0,71.18
98,South,Oncology-B,9,Field,2,91.98
98,South,Oncology-B,10,Webinar,1,11.83
98,South,Oncology-B,11,Email,1,98.13
98,South,Oncology-B,12,Webinar,2,66.16
99,East,Immunology-A,1,Field,1,151.48
99,East,Immunology-A,2,Field,4,187.22
99,East,Immunology-A,3,Webinar,4,222.15
99,East,Immunology-A,4,Field,2,155.46
99,East,Immunology-A,5,Email,1,145.21
99,East,Immunology-A,6,Email,4,170.51
99,East,Immunology-A,7,Email,2,150.26
99,East,Immunology-A,8,Email,1,91.48
99,East,Immunology-A,9,Email,2,180.89
99,East,Immunology-A,10,Field,1,113.8
99,East,Immunology-A,11,Field,3,180.4
99,East,Immunology-A,12,Field,4,202.07
100,West,Diabetes-A,1,Webinar,2,204.13
100,West,Diabetes-A,2,Field,3,279.45
100,West,Diabetes-A,3,Webinar,5,308.84
100,West,Diabetes-A,4,Field,1,219.26
100,West,Diabetes-A,5,Email,1,215.74
100,West,Diabetes-A,6,Webinar,3,257.15
100,West,Diabetes-A,7,Webinar,3,247.36
100,West,Diabetes-A,8,Field,1,220.12
100,West,Diabetes-A,9,Field,3,238.57
100,West,Diabetes-A,10,Webinar,4,245.51
100,West,Diabetes-A,11,Email,3,281.13
